version,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,DirectPartition_Uniform,DirectPartition_Uniform,DirectPartition_Uniform,DirectPartition_Uniform,DirectPartition_Uniform,DirectPartition_Uniform,DirectPartition_Uniform,DirectPartition_Uniform,DirectPartition_Uniform,DirectPartition_Uniform
n_size,256,1600,3136,4624,5776,7396,8836,10000,11664,12996,256,1600,3136,4624,5776,7396,8836,10000,11664,12996,256,1600,3136,4624,5776,7396,8836,10000,11664,12996
run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.004318000000000044,0.019782999999996775,0.17937500000005002,0.5536290000000008,0.14088600000013685,4.3131240000002435,0.057695999999850756,0.727084999998624,4.6449979999997595,1.6799910000008822,0.0035080000000000666,0.3468809999999962,0.02222099999994498,0.035196999999698164,1.4052609999998822,0.7223690000000715,1.7884300000005169,4.158478000001196,0.2804260000011709,1.4293539999998757,0.013341000000000491,0.07205499999997755,0.04856199999994715,0.046182000000044354,0.3629950000004101,0.8913290000000416,0.9265550000000076,2.4291510000002745,1.9705440000034287,2.219154999998864
13,0.010700000000000043,0.2264729999999986,0.04571900000007645,0.763875999999982,0.6636170000001584,0.3067459999992934,0.6191949999993085,1.8665629999995872,1.9263509999982489,0.45922499999869615,0.003665999999999059,0.1526929999999993,0.3307469999999739,1.0164489999997386,3.5667920000005324,0.41307099999994534,3.0909369999990304,3.8089660000005097,0.08742200000051525,3.433944000003976,0.029253999999998115,0.07656400000001895,0.09016500000007,0.5468740000001162,2.7974819999999454,0.22438099999999395,2.9448260000008304,1.6060429999997723,2.8617599999997765,1.279132000003301
14,0.0038849999999999163,0.05735899999999816,0.058884000000034575,0.30925999999999476,0.17410700000027646,0.5498379999999088,0.35262000000147964,3.1114899999993213,1.2722280000016326,0.6883400000006077,0.014044999999999419,0.117321000000004,0.20623399999999492,0.28707600000007005,0.3614559999996345,2.459498999999596,1.4897060000002966,1.9736809999994875,1.9744590000009339,1.920538000005763,0.016918000000000433,0.01037500000001046,0.31739199999992707,0.6014509999999973,0.3281779999997525,2.0251420000004146,1.3562130000009347,2.2310419999994338,1.7205569999969157,4.1534020000035525
15,0.009105999999999947,0.09846600000000194,0.10112600000002203,0.277992999999924,0.10052399999995032,1.6144969999995737,2.4400619999996707,1.522796000001108,3.4491650000018126,0.39471299999786424,0.012589000000000183,0.11747199999999225,0.20634900000004563,0.6228180000002794,0.1247720000001209,3.2841609999995853,0.5610759999999573,4.227397999999084,0.37116299999979674,0.09952399999747286,0.0026200000000002888,0.46001799999999093,0.33138199999984863,3.9344450000003235,1.5537080000003698,0.7616920000000391,1.5486349999991944,3.0565590000005614,0.7724379999999655,0.5990089999977499
16,0.003878000000000048,0.12496900000000011,0.5645279999999957,0.21841700000004494,0.40531000000009954,0.9809500000001208,2.7159060000012687,4.049901999998838,0.0653679999995802,1.73393600000054,0.003562000000000509,0.30631699999997863,0.583725999999956,1.0221239999996214,0.041556999999556865,4.753921000000446,0.21565999999984342,0.31605900000067777,1.2900020000015502,7.178073999995831,0.0036759999999986803,0.19192300000003115,0.4292159999999967,0.5666730000002644,0.09835199999997712,3.106821999999738,3.211632999998983,0.2264260000010836,10.659026999997877,6.490426999996998
17,0.0027960000000000207,0.05172900000000169,0.3432099999999991,0.030044000000089,0.18385200000011537,1.2588660000001255,1.1102410000003147,1.8276850000002014,7.33428499999718,0.5483519999979762,0.014005000000000933,0.37642999999999915,0.24029299999995146,0.9207629999996243,2.533570999999938,2.2488299999995434,0.20918999999958032,6.20149599999786,0.6327849999979662,3.6362840000001597,0.005663999999999447,0.13013999999998305,0.3436870000000454,0.6990710000000036,0.11430399999971996,0.5784289999992325,0.14088300000003073,3.02965100000074,11.459428999998636,2.556296000002476
18,0.0012409999999999366,0.0077569999999980155,0.5954410000000507,0.7955539999998109,0.4191929999997228,1.3964880000003177,0.1768160000010539,1.8620490000030259,0.08191100000112783,1.3346109999984037,0.005444999999999922,0.758591999999993,0.06558100000006561,0.38499599999977363,0.24430000000029395,4.617412999999942,2.003932999999961,6.093120999998064,2.1564590000016324,1.8143069999932777,0.02200200000000052,0.40759700000000976,3.066434000000072,0.938963000000058,0.13989000000037777,1.451284000000669,0.24391100000138977,2.0981470000006084,1.9218049999981304,2.168579999997746
19,0.0035009999999999764,0.029860999999996807,0.9237979999999197,0.20862299999998868,0.3985139999999774,0.4845129999994242,0.7615939999996044,3.539058999998815,1.9460170000020298,2.1881020000000717,0.0034080000000002997,0.012605000000007749,0.3672669999999698,0.5196529999998347,0.08171999999922264,1.273838999999498,3.787447999999131,1.6527439999990747,1.619072999998025,8.801483000002918,0.006338999999996986,0.14600100000001248,0.17927499999996144,1.659233000000313,0.45858099999986734,1.3350719999998546,0.28287300000010873,4.055288999999902,10.536383000002388,0.4055170000065118
20,0.01400900000000005,0.03480300000000369,0.27066099999990456,1.7852599999998802,0.1898909999999887,3.2263050000001385,0.31345499999952153,0.43953500000134227,0.372825999998895,4.457106000001659,0.0017359999999992937,0.0241969999999867,0.02348800000004303,0.2343060000002879,1.490828999999394,0.906554000000142,0.7889530000011291,1.8497539999989385,0.26906700000108685,2.6641899999958696,0.004436999999999358,0.16953899999998612,0.2924510000000282,2.1467680000000655,2.109164999999848,0.4094870000008086,1.275816000001214,5.232126000002609,1.3609729999989213,2.1929139999992913
21,0.013268999999999975,0.0319380000000038,2.4648180000000366,0.7246099999999842,0.628545000000031,0.77849199999946,1.210821999999098,2.493050000000949,1.2780669999992824,2.751172000000224,0.0036880000000003577,0.2758179999999868,0.1610409999999547,0.04471899999998641,0.986826000000292,0.37496200000077806,2.7166660000002594,3.7356150000014168,9.86843399999998,1.7117989999969723,0.006243000000001331,0.5497200000000362,0.1327809999997953,0.3540250000000924,2.65663399999994,1.6221690000002127,0.2863440000000992,1.4577409999983502,0.6160850000014761,2.403556999997818
22,0.001519000000000048,0.011502999999997598,1.1954460000000608,0.41133400000012443,0.28848900000002686,0.44417799999973795,1.0836070000004838,2.152619999997114,1.0808629999992263,0.32100999999966007,0.0018499999999992411,1.1141990000000135,0.4731689999999844,0.38180300000021816,1.4071020000001226,0.9367279999996754,1.5137359999989712,3.1290660000013304,0.9740460000029998,1.8161939999990864,0.004917000000002503,0.12988999999998896,0.2346709999999348,2.6585399999999026,0.8054300000003423,2.5933940000013536,0.1059530000002269,2.2170379999988654,0.7447809999976016,4.585567999994964
23,0.049839999999999995,0.29076599999999786,0.36808799999994335,0.17206199999986893,0.14217100000041683,1.1268580000005386,1.7925049999994371,2.8159770000020217,0.806549000000814,0.36804100000153994,0.003681999999999519,0.060462000000001126,0.15827300000000832,1.1788689999998496,0.6249539999998888,0.6531620000005205,0.640425999999934,3.5014179999998305,8.16539499999999,0.09606999999959953,0.01699299999999937,0.16266799999999648,0.3144449999999779,1.1410649999997986,2.5556189999997514,5.068887999999788,1.201057000000219,0.34755500000028405,11.997683999998117,9.000239000000875
24,0.018511999999999973,0.31684800000000024,0.1028400000000147,0.20025700000019242,1.4507260000000315,0.8169330000000627,1.061558999999761,1.762166000000434,1.2416599999996834,0.4323020000010729,0.0018700000000002603,0.037940999999989344,0.6274270000000115,2.6740429999999833,0.32772400000067137,0.11133199999949284,5.094115999998394,1.6633609999989858,8.461868999998842,0.38167100000282517,0.0016120000000015011,0.03356100000002016,0.3469669999999496,0.6963729999997668,0.21384500000021944,1.1162459999995917,2.6144420000000537,1.1253949999991164,3.4881050000003597,1.6673050000026706
25,0.003819000000000017,0.016199000000000296,0.09461099999998623,0.9476089999998294,0.2609229999998206,0.5213030000004437,0.6711939999986498,0.14695000000210712,7.549480000001495,2.253176000001986,0.003527000000000058,0.3581039999999973,0.3329800000000205,0.17798899999979767,0.5618360000007669,0.38241199999993114,0.4863970000005793,0.16194799999721,0.4374580000003334,2.658986000002187,0.02122500000000116,0.36709899999999607,0.9829169999998157,0.1321389999998246,0.3269460000001345,0.5878850000008242,2.35593499999959,3.828545000000304,0.5440429999980552,4.045083000004524
26,0.005781999999999954,0.043793999999998334,0.023303000000055363,0.3758230000000822,1.3153259999999136,0.28757799999948475,2.2696670000004815,0.591377000000648,8.467397000000346,2.2824110000001383,0.008869999999999933,0.06007199999999102,0.4126560000000836,0.07399699999996301,0.6058290000000852,0.6946889999999257,3.6255359999995562,3.4866480000018782,9.32260899999892,1.8310480000000098,0.011255000000002013,0.12043399999998883,0.22866399999998066,0.49972399999978734,2.124701000000641,1.6159520000001066,1.4056569999993371,0.392413999998098,1.2314210000004095,1.4321249999993597
27,0.0015560000000000018,0.06517500000000354,0.34311700000000656,0.5530559999999696,1.5786130000001322,0.11798100000032719,0.30958499999906053,0.8004970000001776,0.7482129999989411,2.5426660000011907,0.001900000000000901,0.02426900000000387,0.2279510000000755,0.035886000000118656,0.5689330000004702,5.534452999999303,0.7876479999995354,0.943226000003051,0.5975839999991877,0.953389000002062,0.018129999999999313,0.04148000000003549,0.05587000000014086,0.3206999999997606,0.3698679999997694,1.06195900000057,0.05500199999914912,1.4017059999969206,7.215228999997635,5.261250000003201
28,0.0014079999999999648,0.03556800000000493,0.1237140000000636,0.11304900000004636,0.2741099999998369,0.6757539999998698,3.956756999999925,2.5648010000004433,1.3391110000011395,1.4381109999994806,0.006997000000000142,0.036513999999982616,1.8468930000000228,0.21412499999996726,0.3681079999996655,2.2862400000003618,0.3779610000001412,3.851890000001731,2.7186499999988882,2.9626810000045225,0.003951000000000704,0.17989999999997508,0.4482299999999668,0.3473229999999603,2.843260999999984,2.7316329999994196,0.4955179999997199,1.3272309999993013,1.0258709999980056,6.623169999998936
29,0.0017939999999999623,0.1468450000000061,0.44682799999998224,0.02397400000018024,2.3419159999998556,1.0540929999997388,0.5983280000000377,2.315956999998889,4.270340999999462,7.03483899999992,0.03097100000000097,0.0931630000000041,0.09356800000000476,0.595759000000271,0.36222799999995914,1.0273440000000846,3.5450110000001587,1.0879860000022745,0.7714589999995951,0.48837400000047637,0.029518000000003042,0.009062000000028547,0.3042840000000524,0.30484999999998763,0.8929610000004686,0.43713299999944866,3.2871910000012576,2.6233920000013313,1.1418049999992945,6.324700999997731
30,0.004121999999999959,0.12591300000000416,0.08526200000005701,0.029111000000057174,0.5415870000001632,0.624510999999984,1.620651999999609,1.163752000000386,0.470499999999447,5.545171000001574,0.028713999999999018,0.19388499999999453,0.15233100000000377,1.4372330000001057,1.3291840000001685,0.054864000000634405,1.0002189999995608,0.07461699999839766,2.563669999999547,0.8543180000051507,0.010580999999998397,0.10347100000001319,0.46046499999988555,0.5553639999998268,0.44265700000050856,1.2550649999993766,1.6365649999988818,0.6329420000001846,1.1255339999988792,0.5209219999960624
31,0.01419400000000004,0.13660999999999746,0.06997499999999945,1.316787000000204,1.4943979999998191,0.24436299999979383,1.0419769999989512,0.8362120000019786,1.5663229999991017,0.2228720000020985,0.005433000000000021,0.0689390000000003,0.6847330000000511,0.17855599999984406,0.04283099999975093,1.3827979999996387,1.2667820000006031,1.7361070000006293,3.3014670000011392,5.513618000004499,0.018843000000000387,0.04806700000000319,0.1816599999999653,0.3752999999996973,5.532725000000028,3.160407999999734,0.21677999999883468,3.113166999999521,1.0717990000011923,9.75195800000074
32,0.00969500000000001,0.12035699999999849,0.22994299999993473,0.06066499999997177,1.5367750000000342,0.4139130000003206,2.9869909999997617,0.698846000002959,0.57503799999904,2.0987810000005993,0.010968000000000089,0.10605599999999527,0.23207899999999881,1.2441879999996672,0.3021810000000187,1.3068309999998746,0.07339499999943655,0.42957400000159396,5.295028000000457,4.9633969999995315,0.017590999999999468,0.28363999999999123,0.5858919999998307,0.5597499999998945,1.3156870000002527,1.1770660000001953,0.9693399999996473,2.547652000001108,1.8418129999990924,2.014299000002211
33,0.006171999999999955,0.08799199999999985,0.23518200000000888,0.4861840000000939,0.35157600000002276,1.8345470000003843,0.438308999999208,2.338199000001623,1.5657590000009804,4.698362000002817,0.005459000000000103,0.04559800000001246,0.6882190000000037,2.157600000000002,0.3831420000005892,0.9764270000005126,0.9739129999998113,0.7983529999983148,0.347501000000193,4.768693999998504,0.0444570000000013,0.04030599999998685,0.31020600000010745,0.4437990000001264,0.38920799999959854,2.232477999999901,1.438679000000775,1.4564080000018294,0.41956999999820255,7.230889999998908
34,0.016021000000000063,0.014511999999996306,0.2643709999999828,0.40137000000004264,0.34898599999996804,1.2824879999998302,0.417899000000034,0.7783029999991413,0.5215009999992617,3.026921000000584,0.016116999999999493,0.20375300000000607,0.0876540000000432,0.17891399999962232,0.28962700000010955,0.2713659999999436,1.6670869999998104,2.0281729999987874,1.7216740000003483,0.9560750000018743,0.042626999999999526,0.08404799999999568,0.04306999999994332,0.8593980000000556,0.6150900000002366,0.5759109999999055,1.598138999999719,0.6702169999989565,11.08395400000154,0.5559020000000601
35,0.004399000000000042,0.0853570000000019,0.6293880000000627,0.9535809999999856,0.11526400000002468,0.6661739999999554,2.2070740000017395,0.6063800000010815,0.17660299999988638,0.7920109999977285,0.021413000000000793,0.4692829999999901,0.8072290000000066,0.32227999999986423,0.36401399999977,0.9754480000001422,0.5114400000002206,3.478828000002977,0.1777269999984128,1.0513359999968088,0.016365000000000407,0.26097099999998363,0.03820299999983945,0.3686999999999898,0.20150999999987107,1.1279360000007728,0.5161260000004404,0.9284109999971406,0.9518480000006093,2.386252999996941
36,0.002894999999999981,0.17145599999999916,0.20899400000007518,0.5162350000000515,1.3575949999999466,1.3619420000004538,1.1898330000003625,6.78226100000029,5.854558000002726,0.31456899999830057,0.010712999999999084,0.06901899999999728,0.14304200000003675,0.6358650000001944,0.3441929999999047,1.3230419999999867,0.7058460000007472,3.3545459999986633,4.715926999997464,6.823258000003989,0.014556999999999931,0.016196000000036292,0.16350199999988035,0.18596900000011374,2.789386999999806,1.36520500000006,1.8289249999997992,0.43569200000274577,2.333643000001757,4.906515999995463
37,0.0047559999999999825,0.20491099999999562,0.04761699999994562,0.09628999999995358,1.1254539999999906,1.8042500000001382,0.10721499999999651,0.655109999999695,3.1393970000026457,4.545207999999548,0.0141050000000007,0.3325179999999932,0.4253519999999753,0.48331000000007407,0.9276469999995243,2.3767159999997602,1.5423119999995833,1.1081100000010338,1.1852959999996528,2.6703269999998156,0.014019000000001114,0.08463899999998148,0.1550799999999981,0.606101000000308,0.6889490000003207,0.5417139999990468,1.4206599999997707,0.9309919999977865,0.10141000000294298,2.82748499999434
38,0.007631000000000054,0.11695100000000025,0.050260999999977685,1.829544000000169,2.0315009999999347,0.6342050000002928,3.746184000001449,0.18565900000248803,2.9737440000026254,3.149304000002303,0.009221000000000146,0.5562549999999931,0.1318469999999934,0.17292799999995623,0.816237000000001,1.507064000000355,2.9583000000002357,0.5832029999983206,4.607080000001588,3.6144270000004326,0.022110000000001406,0.559099999999944,0.1575470000000223,0.46172599999999875,1.8087610000002314,0.8619619999990391,2.9622739999995247,0.33376900000075693,1.619260999999824,1.1258900000029826
39,0.007756999999999903,0.14854400000000112,0.2559649999999465,0.05886000000009517,1.3422690000002149,2.123748999999407,1.354457999999795,1.0293480000000272,1.390573000000586,1.3950329999970563,0.012596999999999525,0.16217499999999063,0.5732860000000528,0.5560850000001665,0.49755800000002637,1.0255300000007992,1.6256929999999556,0.21639800000048126,0.8449639999998908,6.310915000001842,0.004490000000000549,0.15570100000002185,0.09970599999996921,0.44860400000015943,2.784483999999793,3.962575999999899,0.3849960000006831,0.390823999998247,0.5729600000013306,10.594983999995748
40,0.005669999999999953,0.039889000000002284,0.3715540000000601,1.2783640000000105,0.3186140000002524,0.2518769999996948,4.644522999999026,0.14565500000026077,0.7453459999996994,3.350619999997434,0.00725399999999965,0.1263620000000003,0.22187499999995453,4.729707999999846,0.8975330000002941,0.8582429999996748,1.088302999998632,0.6578210000006948,4.584069000000454,4.004033999997773,0.002905999999999409,0.1871110000000158,0.3509649999998601,0.32662200000004304,0.24997399999938352,4.499610000000757,4.710656999999628,0.6491210000021965,2.175475000000006,2.4144909999959054
41,0.02812900000000007,0.13113600000000503,0.017966999999998734,0.42951799999991636,0.7510710000001382,0.15220099999987724,0.7090040000002773,0.4325319999989006,1.4483410000029835,1.6314489999967918,0.01651799999999959,0.04600700000000302,1.1495520000000852,0.5879610000001776,0.7758359999997992,0.3382229999997435,2.824421999999686,4.579298000000563,1.5235910000010335,7.454778999999689,0.008210000000001827,0.290315000000021,0.6713100000001759,0.2320439999998598,0.6631239999996978,0.5322889999988547,0.4757450000015524,2.9998470000027737,1.7746590000024298,6.783716999998433
42,0.008896999999999933,0.008104000000002998,0.37837200000001303,0.6195040000000063,1.1187360000003537,0.14876000000003842,1.7411100000008446,2.2107950000026904,1.527514000001247,0.07361699999819393,0.007232000000000127,0.023031000000003132,0.217832000000044,1.0831339999999727,0.1281859999999142,2.5920670000004975,2.6593549999997776,6.704037999999855,2.5509239999992133,13.626744000001054,0.007851999999999748,0.019661000000041895,0.5645329999999831,0.1600180000000364,0.29582099999970524,0.4034110000011424,1.902925000000323,11.269335000000865,0.10036300000137999,0.08948799999780022
43,0.011206999999999967,0.022013999999998646,0.3221019999999726,0.9772669999999835,1.8199460000000727,0.6408650000003036,1.4522299999989627,1.8970059999992372,2.184594999998808,0.14726499999960652,0.019494999999999152,0.011524000000008527,0.06540799999993396,0.07119699999975637,1.240762000000359,0.47653300000001764,1.5762349999986327,1.7448069999991276,2.7789080000002286,7.987707000000228,0.006036999999999182,0.08429100000000744,0.0692229999999654,0.48254499999984546,1.0542709999999715,0.7459840000010445,1.549369000000297,5.5444619999980205,1.1254159999989497,4.134573999996064
44,0.009099999999999997,0.24314100000000138,0.17519499999991694,0.4414090000000215,0.21812899999986257,0.4099759999999151,0.780388999999559,0.3613939999995637,0.661565000002156,0.8613530000002356,0.04641499999999965,0.022762999999997646,0.9131130000000667,0.14369200000010096,0.12289899999996123,1.3488649999999325,2.433230000000549,1.1009329999978945,0.4318569999995816,2.5210279999955674,0.003648000000001872,1.379070000000013,1.2586859999998978,0.3333500000003369,1.8944530000007944,0.8119049999986601,0.12915700000121433,0.9940189999979339,1.404803000001266,5.420533999997133
45,0.013429000000000024,0.07981900000000053,0.8075489999999945,0.6726069999999709,1.4359890000000632,2.14673700000003,1.5772090000009484,0.11312199999883887,0.5706439999994473,2.504888999999821,0.010862999999998735,0.09226400000000012,0.5261810000000651,0.4729050000000825,0.08174699999926816,0.34999599999991915,0.7802719999999681,1.6688299999987066,9.374573000000964,0.9541500000050291,0.03827700000000078,0.147371000000021,0.5960019999999986,0.30751999999984037,0.5996070000001055,2.34491799999887,4.730933999999252,0.29489299999841023,7.508225000001403,2.926152000000002
46,0.02297400000000005,0.30904999999999916,0.8445140000000038,0.4222219999999197,1.1025479999998424,1.2405919999991966,0.17864800000097603,3.3694930000019667,0.1418069999999716,2.4066859999984445,0.0018729999999997915,0.11324400000000878,0.2569060000000718,1.0612710000000334,2.1190749999996115,0.4829070000005231,9.772335000001476,0.5187450000012177,1.7068440000002738,2.776817999998457,0.021542000000000172,0.0835320000000479,1.0734429999999975,1.2377120000001014,0.43431799999962095,0.05793399999856774,4.38786699999946,3.381578000000445,0.16229399999792804,0.10342400000081398
47,0.0018490000000001006,0.008247000000004334,0.28266499999995176,2.39970900000003,0.3160939999997936,0.5087419999999838,1.959382999999434,0.8968999999997322,1.430089000001317,1.3718359999984386,0.0019179999999998643,0.15906300000000329,0.06533600000000206,0.744101999999657,0.12640600000031554,0.31801199999972596,2.9643599999999424,2.348911000000953,3.8167089999988093,8.298758999997517,0.00910299999999964,0.011786000000029162,0.03566300000011324,0.3394429999998465,0.3794920000000275,0.6035670000001119,3.6904169999997976,1.961843000000954,0.41710799999782466,6.270865999998932
48,0.0013680000000000359,0.11762200000000433,0.14615700000001652,2.315230000000156,1.7637319999998908,3.049434999999903,3.104983999999604,1.413767000001826,0.7385439999998198,4.136103999997431,0.005334999999998757,0.04510899999999651,0.22789499999998952,0.42357799999990675,0.08240899999964313,0.3141909999994823,1.8712149999992107,4.904344999999012,2.3707720000020345,5.654499000003852,0.0006370000000011089,0.4369760000000156,0.014752000000044063,0.2802060000003621,0.9303100000006452,3.1189089999988937,3.217735000000175,0.9920119999987946,4.030731000002561,1.4359289999993052
